施設種別,地区,保育園名,所在地,緯度,経度,種別,電話番号,入園可能月齢,保育年齢別定員　0歳,保育年齢別定員　1歳,保育年齢別定員　2歳,保育年齢別定員　3歳,保育年齢別定員　4歳,保育年齢別定員　5歳,保育年齢別定員　合計,短時間保育開始時間,短時間保育終了時間,標準時間開始時間,標準時間終了時間,延長保育対象月齢,延長保育,休園日,運営事業者(指定管理者),保育園ホームページ
認可保育園,赤坂,太陽の子赤坂保育園,東京都港区赤坂八丁目12番16号　NOZY　AKASAKA1階、2階、3階,35.669165,139.729383,私立,03-6434-9431,57日,6.0,10.0,10.0,10.0,12,12.0,60.0,9:00,17:00,7:15,18:15,57日,20:15まで,日・祝・年末年始,HITOWAキッズライフ(株),https://www.kidslife-nursery.com/facility/tokyo/minato/akasaka/
認可保育園,赤坂,あい保育園青山一丁目,東京都港区南青山一丁目3番1号　パークアクシス青山一丁目タワー2階,35.671674,139.725591,私立,03-6459-2860,57日,6.0,12.0,12.0,10.0,10,10.0,60.0,9:00,17:00,7:15,18:15,57日,20:15まで,日・祝・年末年始,(株)アイグラン,https://aigran.co.jp/nursery_list/1-1170/
認可保育園,赤坂,太陽の子南青山保育園,東京都港区南青山四丁目1番6号　セブン南青山ビル1階、2階,35.667301,139.719068,私立,03-5413-5512,57日,6.0,12.0,12.0,10.0,10,10.0,60.0,9:00,17:00,7:15,18:15,57日,20:15まで,日・祝・年末年始,HITOWAキッズライフ(株),https://www.kidslife-nursery.com/facility/tokyo/minato/minamiaoyama/
認可保育園,赤坂,小学館アカデミー南青山保育園,東京都港区南青山四丁目15番8号　南青山246ビル,35.66495,139.718306,私立,03-5770-1512,57日,6.0,6.0,6.0,6.0,6,9.0,39.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)小学館集英社プロダクション,https://www.shopro.co.jp/hoiku/shisetsu/minamiaoyama/
認可保育園,赤坂,赤坂山王保育園,東京都港区赤坂四丁目1番26号,35.676397,139.734702,私立,03-5114-5605,57日,15.0,20.0,20.0,22.0,22,,99.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(福)邦友会,https://hoyukai.iuhw.ac.jp/akasakasanno-h/
認可保育園,赤坂,赤坂クレア保育園,東京都港区赤坂四丁目9番3号,35.675472,139.732987,私立,03-6812-9268,57日,6.0,10.0,12.0,12.0,12,,52.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(福)慈光福祉会,http://akasaka-crea.com/
認可保育園,赤坂,おはよう保育園ののあおやま,東京都港区北青山三丁目4番3号,35.666941,139.7127,私立,03-6447-0195,57日,3.0,4.0,4.0,4.0,4,4.0,23.0,9:00,17:00,7:30,18:30,1歳の誕生日,19:30まで,日・祝・年末年始,東京建物キッズ(株),https://www.ttkids.co.jp/shisetsu_nonoaoyama.html
認可保育園,高輪,伊皿子坂保育園,東京都港区三田四丁目19番30号,35.640411,139.738726,区立,03-3444-7601,3か月,15.0,22.0,24.0,30.0,30,30.0,151.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,,https://www.city.minato.tokyo.jp/kodomo/kodomo/kodomo/hoikuen/14/index.html
認可保育園,高輪,高輪保育園,東京都港区高輪三丁目18番15号,35.633207,139.735724,区立,03-3449-1641,57日,14.0,22.0,24.0,28.0,30,30.0,148.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,,https://www.city.minato.tokyo.jp/kodomo/kodomo/kodomo/hoikuen/16/index.html
認可保育園,高輪,白金保育園,東京都港区白金三丁目10番12号,35.644936,139.731076,区立,03-3441-5076,3か月,9.0,15.0,16.0,20.0,21,21.0,102.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,,https://www.city.minato.tokyo.jp/kodomo/kodomo/kodomo/hoikuen/15/index.html
認可保育園,高輪,太陽の子三田五丁目保育園,東京都港区三田五丁目4番3号　三田プラザビル3階,35.647706,139.738902,私立,03-5439-6775,57日,8.0,8.0,10.0,10.0,12,12.0,60.0,9:00,17:00,7:15,18:15,57日,20:15まで,日・祝・年末年始,HITOWAキッズライフ(株),https://www.kidslife-nursery.com/facility/tokyo/minato/mita5/
認可保育園,高輪,みなと保育園,東京都港区高輪一丁目6番9号,35.642366,139.735335,私立,03-3443-3406,43日,6.0,9.0,12.0,12.0,12,12.0,63.0,9:00,17:00,7:30,18:30,1歳の誕生日,19:30まで,日・祝・年末年始,(福)恩賜財団東京都同胞援護会,https://doen.jp/introduction/nuture/minato
認可保育園,高輪,愛星保育園,東京都港区高輪一丁目27番40号,35.63676,139.731967,私立,03-3441-5410,3か月,5.0,10.0,15.0,15.0,11,9.0,65.0,9:00,17:00,7:00,18:00,1歳の誕生日,20:15まで,日・祝・年末年始,(福)東京聖ビンセンシオ・ア・パウロ会,https://www.aiseihoikuen.or.jp/
認可保育園,高輪,ゆらりん高輪保育園,東京都港区高輪一丁目5番38号　HUG高輪1階、2階,35.641758,139.736717,私立,03-5422-6170,57日,9.0,15.0,18.0,19.0,20,20.0,101.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,ライフサポート(株),https://hoiku.lifesupport.co.jp/yurarin-takanawa/
認可保育園,高輪,高輪夢保育園,東京都港区高輪三丁目25番33号　長田ビル3階,35.631944,139.737918,私立,03-5791-9680,57日,6.0,8.0,11.0,11.0,11,11.0,58.0,9:15,17:15,7:15,18:15,満5か月,20:15まで,日・祝・年末年始,(福)夢工房,https://www.yumekoubou.or.jp/hoikuen/takanawayume/
認可保育園,高輪,ゆらりん白金保育園,東京都港区白金一丁目26番10号　白金K-FLAT 1階、2階の一部,35.643907,139.733517,私立,03-6409-6310,57日,6.0,8.0,9.0,9.0,9,9.0,50.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,ライフサポート(株),https://hoiku.lifesupport.co.jp/yurarin-shirokane/
認可保育園,高輪,みつばち保育園,東京都港区白金四丁目7番2号,35.642807,139.727554,私立,03-3444-8767,43日,6.0,11.0,13.0,,,,30.0,9:00,17:00,7:15,18:15,43日,19:15まで,日・祝・年末年始,(福)みつばち会,https://hoiku.mitsu-bachi.net/
認可保育園,高輪,ニチイキッズ白金台保育園,東京都港区白金台二丁目26番10号　グリーンオーク高輪台2階,35.631759,139.729917,私立,03-5791-2161,57日,10.0,12.0,12.0,12.0,12,12.0,70.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)ニチイ学館,https://www.nichiikids.net/nursery/other/shiroganedai/index.html
認可保育園,高輪,高輪さつき保育園,東京都港区高輪一丁目16番15号　自動車部品会館2階,35.64095,139.733479,私立,03-3473-2320,57日,6.0,10.0,11.0,11.0,11,11.0,60.0,9:00,17:00,7:15,18:15,1歳の誕生日の翌日,20:15まで,日・祝・年末年始,フミ・コーポレーション(株),https://www.satuki-tk.com/
認可保育園,高輪,えほんのもり白金台保育園,東京都港区白金台二丁目11番3号,35.633192,139.730735,私立,03-6450-3546,3か月,3.0,5.0,6.0,7.0,7,7.0,35.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)萬松堂,http://ehonnomori-hoikuen.com/
認可保育園,高輪,さくらさくみらい高輪,東京都港区高輪二丁目6番21号,35.636165,139.73334,私立,03-5860-2339,57日,6.0,12.0,12.0,18.0,18,18.0,84.0,9:00,17:00,7:15,18:15,1歳の誕生日を過ぎた翌月1日,20:15まで,日・祝・年末年始,(株)さくらさくみらい,https://www.sakura-39.jp/hoiku/takanawa/
認可保育園,高輪,ミアヘルサ保育園ひびき白金高輪,東京都港区白金三丁目2番3号,35.64656,139.731283,私立,03-5860-2251,,,8.0,9.0,11.0,11,11.0,50.0,9:00,17:00,7:30,18:30,1歳,20:30まで,日・祝・年末年始,ミアヘルサ(株),https://www.merhalsa.jp/hoikuen/nursery/shirogane_takanawa/
認可保育園,高輪,うれしい保育園白金高輪,東京都港区三田五丁目17番2号,35.645161,139.736962,私立,03-5795-2310,57日,6.0,10.0,11.0,11.0,11,,49.0,9:00,17:00,7:15,18:15,1歳の誕生日を過ぎた翌月1日,20:15まで,日・祝・年末年始,(株)ケア21,https://www.care21.co.jp/ureshii_hoiku/uh-shirokanetakanawa/
認可保育園,高輪,ほっぺるランド高輪二丁目,東京都港区高輪二丁目16番8号,35.638892,139.739177,私立,03-5422-9781,57日,6.0,10.0,11.0,11.0,11,,49.0,9:00,17:00,7:30,18:30,1歳の誕生日,20:30まで,日・祝・年末年始,(株)テノ.コーポレーション,https://hoppel-land.com/introduces/7722-2/
認可保育園,高輪,あい保育園白金台,東京都港区白金台三丁目13番18号,35.635829,139.724707,私立,03-6277-4494,57日,8.0,12.0,12.0,13.0,,,45.0,9:00,17:00,7:15,18:15,57日,20:15まで,日・祝・年末年始,(株)アイグラン,
認可保育園,芝浦港南,しばうら保育園,東京都港区芝浦三丁目1番16号,35.645136,139.750214,区立,03-5232-1130,3か月,25.0,33.0,36.0,36.0,46,46.0,222.0,9:00,17:00,7:15,18:15,1歳の誕生日,22:00まで,年末年始,Shopro-Taihei共同事業グループ,https://www.city.minato.tokyo.jp/kodomo/kodomo/kodomo/hoikuen/23/index.html
認可保育園,芝浦港南,しばうら保育園分園,東京都港区芝浦一丁目16番1号,35.646636,139.751425,区立,03-6453-6346,3か月,6.0,10.0,10.0,10.0,,,36.0,9:00,17:00,7:15,18:15,1歳の誕生日,22:00まで,年末年始,Shopro-Taihei共同事業グループ,https://www.city.minato.tokyo.jp/kodomo/kodomo/kodomo/hoikuen/23/index.html
認可保育園,芝浦港南,こうなん保育園,東京都港区港南四丁目2番3号101,35.629827,139.747918,区立,03-3450-3800,57日,15.0,25.0,26.0,27.0,28,28.0,149.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,,https://www.city.minato.tokyo.jp/kodomo/kodomo/kodomo/hoikuen/08/index.html
認可保育園,芝浦港南,たかはま保育園,東京都港区港南四丁目3番7号,35.631151,139.749972,区立,03-5781-0255,3か月,18.0,22.0,26.0,30.0,30,30.0,156.0,9:00,17:00,7:15,18:15,1歳の誕生日,22:00まで,年末年始,(株)日本保育サービス,https://www.city.minato.tokyo.jp/kodomo/kodomo/kodomo/hoikuen/22/index.html
認可保育園,芝浦港南,台場保育園,東京都港区台場一丁目5番1号,35.630085,139.777068,区立,03-5500-2360,3か月,14.0,22.0,23.0,24.0,24,24.0,131.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,,https://www.city.minato.tokyo.jp/kodomo/kodomo/kodomo/hoikuen/04/index.html
認可保育園,芝浦港南,太陽の子シーバンス保育園,東京都港区芝浦一丁目2番2号　シーバンスアモール3階,35.649696,139.756524,私立,03-5439-4014,57日,9.0,20.0,20.0,20.0,16,15.0,100.0,9:00,17:00,7:15,18:15,57日,20:15まで,日・祝・年末年始,HITOWAキッズライフ(株),https://www.kidslife-nursery.com/facility/tokyo/minato/seavans/
認可保育園,芝浦港南,太陽の子芝浦一丁目保育園,東京都港区芝浦一丁目9番7号　芝浦おもだかビル2階、3階,35.648178,139.753541,私立,03-5439-5251,57日,6.0,12.0,12.0,12.0,12,12.0,66.0,9:00,17:00,7:15,18:15,57日,20:15まで,日・祝・年末年始,HITOWAキッズライフ(株),https://www.kidslife-nursery.com/facility/tokyo/minato/shibaura1/
認可保育園,芝浦港南,アンジェリカ田町保育園,東京都港区芝浦一丁目6番41号　グローバルフロントタワー1階,35.647586,139.75497,私立,03-6435-2157,57日,6.0,10.0,11.0,11.0,11,11.0,60.0,9:00,17:00,7:30,18:30,57日,20:30まで,日・祝・年末年始,(株)アンジェリカ,https://www.angelica-nsy.net/facilities/tamachihoiku/
認可保育園,芝浦港南,にじのいるか保育園芝浦,東京都港区芝浦二丁目3番31号　第二高取ビル2階,35.644138,139.754543,私立,03-6435-3804,57日,6.0,10.0,11.0,11.0,11,11.0,60.0,9:00,17:00,7:15,18:15,1歳の誕生日を過ぎた翌月1日,20:15まで,日・祝・年末年始,(学)滋慶学園,https://www.nijinoiruka.ed.jp/nursery/shibaura/
認可保育園,芝浦港南,太陽の子芝浦三丁目保育園,東京都港区芝浦三丁目20番2号　山楽ビル2階、3階,35.642236,139.746501,私立,03-5439-6206,57日,6.0,8.0,8.0,10.0,10,10.0,52.0,9:00,17:00,7:15,18:15,57日,20:15まで,日・祝・年末年始,HITOWAキッズライフ(株),https://www.kidslife-nursery.com/facility/tokyo/minato/shibaura3/
認可保育園,芝浦港南,アスク芝浦4丁目保育園,東京都港区芝浦四丁目12番28号,35.639594,139.749084,私立,03-6435-2855,57日,9.0,10.0,10.0,10.0,10,11.0,60.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)日本保育サービス,https://www.nihonhoiku.co.jp/blog/shibaura4/
認可保育園,芝浦港南,ゆらりん港南保育園,東京都港区港南一丁目6番27号　芝浦クリスタル品川港南 2階,35.62962,139.745437,私立,03-6712-1188,57日,9.0,12.0,12.0,12.0,15 ※4歳、5歳の合計,,60.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,ライフサポート(株),https://hoiku.lifesupport.co.jp/yurarin-konan/
認可保育園,芝浦港南,グローバルキッズ港南保育園,東京都港区港南四丁目1番8号　リバージュ品川2階,35.629617,139.746672,私立,03-3450-6130,57日,9.0,18.0,18.0,18.0,18,18.0,99.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)グローバルキッズ,https://www.gkids.co.jp/facilities/nursery_072.html
認可保育園,芝浦港南,ベネッセ港南保育園,東京都港区港南四丁目6番7号,35.627761,139.750726,私立,03-5783-5871,57日,6.0,12.0,12.0,10.0,10,10.0,60.0,9:00,17:00,7:00,18:00,1歳の誕生日,22:00まで,日・祝・年末年始,(株)ベネッセスタイルケア,https://hoiku.benesse-style-care.co.jp/facilities/area_tokyo/minato/h-kounan/
認可保育園,芝浦港南,ふたばクラブ港南保育園,東京都港区港南二丁目16番6号　CanonSタワー,35.646636,139.751425,私立,03-6712-9428,3か月,4.0,5.0,5.0,5.0,5,5.0,29.0,9:00,17:00,7:30,18:30,1歳の誕生日,19:30まで,日・祝・年末年始,双葉教育(株),http://futabaclub.jp/kounann.html
認可保育園,芝浦港南,ゆらりんはぁと保育園,東京都港区港南一丁目8番23号　ShinagawaHEART2階,35.629704,139.744497,私立,03-6260-0873,57日,5.0,7.0,8.0,10.0,10,10.0,50.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,ライフサポート(株),https://hoiku.lifesupport.co.jp/yurarin-heart/
認可保育園,芝浦港南,ゆらりん港南緑水保育園,東京都港区港南四丁目7番37号（港南緑水公園内）,35.629753,139.75167,私立,03-5781-2781,57日,9.0,15.0,18.0,19.0,20,20.0,101.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,ライフサポート(株),https://hoiku.lifesupport.co.jp/yurarin-ryokusui/
認可保育園,芝浦港南,デイジー保育園芝浦,東京都港区芝浦四丁目17番3号　芝浦NAビル3階,35.637018,139.747121,私立,03-6275-1903,57日,6.0,9.0,9.0,10.0,10,10.0,54.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)スリーピース,https://threepeace.life/recruit-2/recruit-nursery4/
認可保育園,芝浦港南,にじいろ保育園海岸三丁目,東京都港区海岸三丁目16番6号,35.642496,139.755864,私立,03-6722-6865,57日,9.0,20.0,24.0,24.0,24,,101.0,9:00,17:00,7:15,18:15,57日,20:15まで,日・祝・年末年始,ライクアカデミー(株),https://www.like-kn.co.jp/academy/establishment/nijiiro/kaigan3choume/index.html
認可保育園,芝浦港南,太陽の子芝浦二丁目保育園,東京都港区芝浦二丁目9番1号　ブランズタワー芝浦2階,35.643537,139.75291,私立,03-6435-4635,57日,6.0,8.0,9.0,9.0,9,9.0,50.0,9:00,17:00,7:15,18:15,57日,20:15まで,日・祝・年末年始,HITOWAキッズライフ(株),https://www.kidslife-nursery.com/facility/tokyo/minato/shibaura2/
認定こども園,芝浦港南,芝浦アイランドこども園,東京都港区芝浦四丁目20番1号,35.640442,139.75256,区立,03-5443-7337,57日,15.0,18.0,22.0,32.0,42,42.0,171.0,9:00,17:00,7:15,18:15,1歳の誕生日,22:00まで,年末年始,(公財)東京ＹＭＣＡ,https://www.tokyoymca.org/childcare/shibaura-kodomo/
小規模保育事業,芝,正光寺保育園赤羽橋園,東京都港区三田一丁目3番44号　 1・2階,35.654696,139.741889,私立,03-6453-8620,57日,2.0,5.0,5.0,,,,12.0,8:15,16:15,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(宗)正光寺,https://www.sk-j.or.jp/childcare/facility/akabanebashi
小規模保育事業,芝,こころナーサリー新橋,東京都港区新橋五丁目35番10号　新橋アネックス1階,35.662979,139.753349,私立,03-6435-8377,57日,6.0,6.0,6.0,,,,18.0,9:00,17:00,7:15,18:15,57日,20:15まで,日・祝・年末年始,(学)太陽学院,https://www.taiyo.ed.jp/nursery/shinbashi/
小規模保育事業,芝,ふらわぁきっず保育園新橋,東京都港区新橋三丁目3番13号　TsaoHibiya１階,35.666003,139.754138,私立,03-6550-8800,3か月,3.0,5.0,5.0,,,,13.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)ダイセイコー,http://flower-kids.com/
小規模保育事業,麻布,デイジー保育園麻布十番,東京都港区麻布十番三丁目10番12号　シティ麻布2階,35.652857,139.734557,私立,03-6809-6353,57日,6.0,6.0,6.0,,,,18.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)スリーピース,https://threepeace.life/service/daisy-nursery/daisyazabujuban/
小規模保育事業,麻布,デイジー保育園麻布十番フォレスト,東京都港区麻布十番三丁目10番12号　シティ麻布3階,35.652857,139.734557,私立,03-5439-9241,57日,6.0,6.0,6.0,,,,18.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)スリーピース,https://threepeace.life/service/daisy-nursery/daisyazabujubanforest/
小規模保育事業,麻布,ここいく保育園西麻布,東京都港区西麻布四丁目10番1号,35.657981,139.722985,私立,03-6419-7333,3か月,3.0,8.0,8.0,,,,19.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)One&Only,https://cocoiku-hoikuen.com/nishiazabu/
小規模保育事業,赤坂,sakura保育園,東京都港区赤坂二丁目12番17号　Martial Artsタワー1階,35.671246,139.740235,私立,03-6426-5097,57日,3.0,5.0,5.0,,,,13.0,9:00,17:00,7:30,18:30,1歳の誕生日を過ぎた翌月1日,19:30まで,日・祝・年末年始,(株)マーシャルアーツドットコム,https://sakurakids.net/
小規模保育事業,高輪,ふらわぁきっず保育園三田,東京都港区三田五丁目5番7号　ミタ5ゲートタワー1階,35.647066,139.740173,私立,03-6809-5303,3か月,3.0,8.0,8.0,,,,19.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)ダイセイコー,http://flower-kids.com/
小規模保育事業,高輪,ちゃいるど・はっぴっぴ!!白金保育園,東京都港区白金三丁目2番9号　1階,35.646333,139.731321,私立,080-5875-9716,57日,2.0,4.0,4.0,,,,10.0,9:00,17:00,7:30,18:30,1歳の誕生日を過ぎた翌月1日,19:30まで,日・祝・年末年始,(株)リンクス,https://happy-pi.com/hoikuen/shirokanehoikuen/
小規模保育事業,芝浦港南,港南あおぞら保育園,東京都港区港南三丁目8番1号　森永乳業港南ビル1階,35.6320239,139.7500836,私立,03-6712-1988,57日,6.0,6.0,7.0,,,,19.0,9:00,17:00,7:15,18:15,1歳の誕生日を過ぎた翌月1日,19:15まで,日・祝・年末年始,(株)T8,http://kounan-aozora.jp/
小規模保育事業,芝浦港南,にじのそら保育園芝浦,東京都港区芝浦一丁目14番6号　BSビル1階,35.647081,139.75313,私立,03-6722-0425,57日,3.0,8.0,8.0,,,,19.0,9:00,17:00,7:15,18:15,1歳の誕生日を過ぎた翌月1日,20:15まで,日・祝・年末年始,(福)ひかり会,https://hikari-kai.com/nijinosora/introduction/
港区保育室,芝,芝公園二丁目保育室,東京都港区芝公園二丁目12番10号,35.653571,139.749925,委託,03-3436-6611,,,15.0,18.0,20.0,15,15.0,83.0,9:00,17:00,7:15,18:15,1歳,20:15まで,日・祝・年末年始,HITOWAキッズライフ(株),https://www.kidslife-nursery.com/facility/tokyo/minato/shibakouen2/
港区保育室,芝,新橋保育室,東京都港区新橋六丁目12番4号,35.661668,139.754252,委託,03-6435-2088,57日,6.0,14.0,15.0,15.0,15,15.0,80.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(福)寿広福祉会,https://shinbashi-kids.com/
港区保育室,麻布,南麻布三丁目保育室,東京都港区南麻布三丁目5番15号,35.651044,139.730423,委託,03-3443-5711,,,,,15.0,15,15.0,45.0,9:00,17:00,7:15,18:15,3歳,20:15まで,日・祝・年末年始,(株)アイグラン,
港区保育室,赤坂,青南保育室,東京都港区南青山四丁目19番18号,35.66396,139.716584,委託,03-5770-3933,3か月,3.0,10.0,18.0,25.0,25,25.0,106.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)アソシエ・インターナショナル,https://associe-international.co.jp/%E6%96%BD%E8%A8%AD%E7%B4%B9%E4%BB%8B/seinan/
港区保育室,赤坂,第二青南保育室,東京都港区南青山四丁目19番5号,35.664202,139.716788,委託,03-5770-5366,3か月,3.0,10.0,12.0,20.0,27,25.0,97.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)アソシエ・インターナショナル,https://associe-international.co.jp/%e6%96%bd%e8%a8%ad%e7%b4%b9%e4%bb%8b/seinan2/
港区保育室,高輪,桂坂保育室,東京都港区高輪三丁目19番36号,35.633431,139.737205,委託,03-5475-6646,3か月,9.0,20.0,24.0,30.0,40,45.0,168.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)日本保育サービス,https://www.nihonhoiku.co.jp/blog/katsurazaka/
港区保育室,高輪,志田町保育室,東京都港区白金一丁目11番16号,35.645795,139.73367,委託,03-6277-2582,3か月,6.0,15.0,24.0,25.0,30,30.0,130.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,ライフサポート(株),https://hoiku.lifesupport.co.jp/hoikushitsu-shidamachi/
港区保育室,高輪,白金三丁目保育室,東京都港区白金三丁目7番13号,35.645956,139.729598,委託,03-6455-7171,3か月,3.0,6.0,6.0,10.0,10,10.0,45.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)アソシエ・インターナショナル,https://associe-international.co.jp/%e6%96%bd%e8%a8%ad%e7%b4%b9%e4%bb%8b/%e6%b8%af%e5%8c%ba%e7%99%bd%e9%87%91%e4%b8%89%e4%b8%81%e7%9b%ae%e4%bf%9d%e8%82%b2%e5%ae%a4/
港区保育室,高輪,三光保育室,東京都港区白金三丁目18番2号（旧三光小学校内）,35.644437,139.729253,委託,03-5860-2116,3か月,6.0,20.0,24.0,25.0,25,20.0,120.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)アソシエ・インターナショナル,https://associe-international.co.jp/%e6%96%bd%e8%a8%ad%e7%b4%b9%e4%bb%8b/%e6%b8%af%e5%8c%ba%e4%b8%89%e5%85%89%e4%bf%9d%e8%82%b2%e5%ae%a4/
港区保育室,芝浦港南,たまち保育室,東京都港区芝浦三丁目4番1号　グランパークプラザ棟2階,35.643735,139.745528,委託,03-5484-6088,3か月,12.0,25.0,30.0,30.0,30,30.0,157.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)小学館集英社プロダクション,
港区保育室,芝浦港南,芝浦橋保育室,東京都港区芝浦四丁目6番8号　田町ファーストビル2階,35.638959,139.74483,委託,03-6865-1004,3か月,9.0,40.0,40.0,40.0,35,35.0,199.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,(株)パソナフォスター,
港区保育室,芝浦港南,五色橋保育室,東京都港区海岸三丁目5番13号,35.63654,139.751594,委託,03-6435-3201,3か月,6.0,10.0,15.0,15.0,15,10.0,71.0,9:00,17:00,7:15,18:15,1歳の誕生日,20:15まで,日・祝・年末年始,ライフサポート(株),https://hoiku.lifesupport.co.jp/hoikushitsu-goshikibashi/
居宅訪問型保育事業,,障害児訪問保育アニー,利用者自宅,,,委託,,おおむね1歳～5歳,,,,,,,,8:00～18:00のうち最長8時間,8:00～18:00のうち最長8時間,8:00～18:00のうち最長8時間,8:00～18:00のうち最長8時間,,,土・日・祝・年末年始,特定非営利活動法人フローレンス,
居宅訪問型保育事業,,ポピンズナニーサービス（待機児童向け居宅訪問型保育事業）,利用者自宅,,,委託,,57日～2歳,,,,,,,,9:00,17:00,7:15,18:15,57日,20:15まで,日・祝・年末年始,(株)ポピンズファミリーケア,
居宅訪問型保育事業,,アルファ・ナニー（待機児童向け居宅訪問型保育事業）,利用者自宅,,,委託,,57日～2歳,,,,,,,,9:00,17:00,7:15,18:15,57日,20:15まで,日・祝・年末年始,(株)アルファコーポレーション,
,,東品川児童センター,東京都品川区東品川1-34-9,35.6191079,139.745943,,,,,,,,,,,,,,,,,,,
,,北品川児童センター,東京都品川区北品川2-7-21,35.6187796,139.7440035,,,,,,,,,,,,,,,,,,,
,,南品川児童センター,東京都品川区南品川4-5-28,35.6134633,139.738709,,,,,,,,,,,,,,,,,,,
,,小関児童センター,東京都品川区北品川5-8-15,35.6195919,139.7326959,,,,,,,,,,,,,,,,,,,
,,三ツ木児童センター,東京都品川区西品川2-6-13,35.6139821,139.7262033,,,,,,,,,,,,,,,,,,,
,,東五反田児童センター,東京都品川区東五反田5-24-1,35.6279641,139.7232772,,,,,,,,,,,,,,,,,,,
,,中原児童センター,東京都品川区小山1-4-1,35.6218924,139.7123712,,,,,,,,,,,,,,,,,,,
,,平塚児童センター,東京都品川区平塚2-2-3,35.618786,139.7173311,,,,,,,,,,,,,,,,,,,
,,後地児童センター,東京都品川区小山2-9-19,35.6206454,139.709231,,,,,,,,,,,,,,,,,,,
,,中延児童センター,東京都品川区西中延1-6-16,35.6125593,139.7082896,,,,,,,,,,,,,,,,,,,
,,旗の台児童センター,東京都品川区旗の台5-19-5(旗の台文化センター),35.6038763,139.7005187,,,,,,,,,,,,,,,,,,,
,,西中延児童センター,東京都品川区西中延3-8-5,35.6072589,139.708224,,,,,,,,,,,,,,,,,,,
,,東中延児童センター,東京都品川区東中延2-5-10,35.6077311,139.7138312,,,,,,,,,,,,,,,,,,,
,,ゆたか児童センター,東京都品川区豊町1-18-15,35.6115951,139.7227015,,,,,,,,,,,,,,,,,,,
,,南ゆたか児童センター,東京都品川区豊町4-17-21,35.6065187,139.7210417,,,,,,,,,,,,,,,,,,,
,,大原児童センター,東京都品川区戸越6-16-1,35.6073586,139.7154347,,,,,,,,,,,,,,,,,,,
,,冨士見台児童センター,東京都品川区西大井6-1-8,35.6012285,139.7141964,,,,,,,,,,,,,,,,,,,
,,伊藤児童センター,東京都品川区西大井6-13-1,35.6006359,139.7176166,,,,,,,,,,,,,,,,,,,
,,一本橋児童センター,東京都品川区大井2-25-1,35.6047323,139.7295497,,,,,,,,,,,,,,,,,,,
,,大井倉田児童センター,東京都品川区大井4-11-34,35.6023198,139.7339205,,,,,,,,,,,,,,,,,,,
,,滝王子児童センター,東京都品川区大井5-19-14,35.5981821,139.7289477,,,,,,,,,,,,,,,,,,,
